快新聞／中國單日武肺確診又破百 新疆累計400人染疫,中國國家衛生健康委通報，昨天一天新增101起武漢肺炎確診病例，其中本土病例98例，包括新疆就有89例，全在烏魯木齊市，遼寧8例，北京1例，沒有新增死亡和疑似病例。截至28日午夜，新疆（含兵團）累計確診病例400例（新疆維吾爾自治區375例、新疆生產建設兵團25例），累計治癒出院病例75例，累計死亡病例3例。現有確診病例322例（危重症3例、重症17例），其中烏魯木齊市320例、喀什地區1例（烏魯木齊市輸入病例）、兵團1例。北京市衛健委官方微博「首都健康」指出，北京新增的1例本土病例，為7月27日確診的大連市疫情關聯病例的密切接觸者。疫情至今，中國31個省（自治區、直轄市）和新疆生產建設兵團報告，現有確診病例482例（其中重症病例25例），累計治癒出院病例7萬8944例，累計死亡病例4634例，累計報告確診病例8萬4060例，現有疑似病例1例。累計追蹤到密切接觸者78萬3053人，尚在醫學觀察的密切接觸者1萬5034人。31個省（自治區、直轄市）和新疆生產建設兵團報告新增無症狀感染者27例（境外輸入8例）；當日轉為確診病例51例（無境外輸入）；當日解除醫學觀察9例（境外輸入5例）；尚在醫學觀察無症狀感染者273例（境外輸入91例）。港澳方面，香港特別行政區2884例（出院1527例，死亡23例），澳門特別行政區46例（出院46例）。,green
快新聞／收到不明種子小心來自中國！ 防檢署祭「2招」超前攔截怪包裹,美國多州民眾近來紛紛收到奇怪郵件，內有不明種子疑似是來自中國，當局已通告不要種植任何來路不明的種子；有官員懷疑，這些種子可能出自侵入性的植物。怪象傳出後，台灣也有民眾收到不明土壤。動植物防疫檢疫局呼籲，若收到這樣的包裹「不要種植、不要任意丟棄」，保持原包裝送單位處理，同時也透過海關X光機逐件掃描與檢疫犬來事先攔截可疑包裹。根據福斯新聞頻道（Fox News）報導，維州居民通報農業和消費者服務廳（Department of Agriculture and Consumer Services），表示收到內有數包種子的郵件，外包裝疑似以漢字撰寫。這些種子的品種還有待確認，不過官員懷疑，這些可能是侵入性植物的種子，建議居民不要栽植。日前也有台灣民眾在臉書上貼文，表示在7月收到奇怪包裹，寄件地為中國上海青浦、寄件者並非自己認識的人，因此起疑致電給農委會，最後在防檢局引導下將包裹寄送至台北松山檢疫站。依照我國《植物防疫檢疫法》規定，土壤是禁止輸入物品，恐藏有很多肉眼看不見的有害生物及病蟲害，若不慎傳入台灣，可能進而導致農作物或植物染病甚至死亡。動植物防疫檢疫局也在臉書發文說明，目前台灣未發生像國外出現大量不明包裹的情形，該單位已密切關注此事，民眾不需過度恐慌。對於境外輸入的包裹海關會以X光機逐件進行檢查，防檢局也會安排檢疫犬組進行檢疫偵測。防檢局更提醒民眾，收到可疑種子或包裹不要種植更不要隨意丟棄，請保持原包裝主動送交鄰近的檢疫單位。,green
快新聞／美眾議員推特預告 將提法案「防止中共武力犯台」,美國聯邦眾議院外委會亞太小組共和黨首席議員游賀（Ted Yoho）今天在推特上預告，明天將正式提出「防止台灣遭侵略法案」（Taiwan Invasion Prevention Act），以因應中國武力犯台的野心。他表示，法案強調必須與台灣進行和平談判，若中國選擇武力犯台將須承擔後果。根據中央社報導，游賀今天出席駐美代表處捐贈美國退伍軍人協會口罩儀式後接受訪問表示，美國對台立場必須明確，美國將與捍衛自主、自由與民權的民主國家站在一起，若中國選擇越過這條界線，將須承擔後果，「這是中國的選擇」，中國不能像對待香港一樣對待台灣。他指出，這項法案說明必須與台灣進行和平談判，若中國侵犯台灣，將授權動用武力以保衛台灣。他說，美國並不想這麼做，但這不是美國的選擇，是「（中共總書記）習近平與中共」的選擇，「這是共產黨、是專制獨裁政府，美國對此立場堅定不移」。游賀也重申，台灣從不是中國的一部分，應該被全世界所尊重，並由台灣人民做出決定。他並表示，將持續推動美台高層互訪與美台自由貿易協定。,green
三號洪水持續推進 長江中下游汛情仍嚴峻,中國長江今年第三號洪水來襲，洪水在27日晚上8點，以每秒6萬立方公尺的流量灌入三峽大壩，出庫流量則約每秒3.9萬立方公尺，大壩緊急關閉船閘和升船機、停止通航，截至28日下午4點，庫區沿線仍然維持停航狀態。這波洪水目前正往中下游推進，長江中下游幹流仍然維持在高水位，淮河中上游幹流雖然水位慢慢下降，但長時間超過警戒水位。中國國家防汛抗旱總指揮部28日宣佈繼續維持長江跟淮河二級響應，預計29日降雨帶北移後，黃河流域隨時可能發生暴雨和洪水災情。,green
快新聞／歐盟正式回應港區國安法 全員挺香港考慮提出庇護,針對中國強制通過港區國安法，歐盟部長理事會（Council of the EU）今天發布新聞稿表示，經過各國達成共識，認定中國此舉違背中英聯合聲明的承諾，影響歐中關係，因此將限制對香港出口鎮壓和監視設備，並考慮對港人提出庇護、移民及簽證和居住政策。根據中央社報導，歐盟今天表達對港區國安法的關切，重申歐盟在一國兩制原則下，支持香港高度自治及對人民的聲援，並在各領域採取協調一致的措施。理事會進一步指出，各國在7月24日達成共識，認為中國通過「港區國安法」的行動違背中國根據1984年「中英聯合聲明」的國際承諾，中國的行動破壞信任，將影響中歐關係。歐盟層級提出的一致支持香港政策包括限制出口可用於鎮壓或監視的「敏感」設備和技術、各國考慮提出庇護、放寬移民及簽證和居住政策等，探索強化與香港學生和大學的獎學金和學術交流的可能性。此外，歐盟強調對民間社會的支持，檢視「港區國安法」對會員國與香港引渡及其他相關協議的運作的影響等。美國總統川普（Donald Trump）7月14日宣布簽署「香港自治法」（Hong Kong Autonomy Act），可對實施港區國安法的中國官員與金融機構祭出制裁與簽證限制，英國政府放寬簽證限制，讓持有海外護照的港人可以至英國工作、移民，以及加拿大、澳洲及英國宣布中止與香港的引渡協議，歐盟的反制行動有限。,green
快新聞／美澳外長防長會談多次談及台灣 重申我國在印太扮演重要角色,美國與澳洲外長及國防部長今在華府舉行部長級諮商會議（AUSMIN），眾人在會後重申台灣在印太區域扮演的重要角色，也表達與台灣維繫強健非官方關係的意願，並支持台灣成為不以主權國家為參與資格的國際組織會員，及以觀察員或賓客身分參與國際組織。根據中央社報導，美國國務卿蓬佩奧（Mike Pompeo）與國防部長艾斯培（Mark Esper）在華府歡迎澳洲外交部長潘恩（Marise Payne）與防長雷諾茲（Linda Reynolds）來訪。雙方會後聯合聲明指出，會談聚焦中國挑戰、印太區域安全與雙邊區域合作等議題；會中也談及俗稱武漢肺炎的COVID-19疫情衝擊，及中國趁著疫情損害印太區域國際秩序及區域穩定，包括北京在香港、台灣、新疆及南海等作為。聲明中也多次提及台灣，美澳外長、防長重申台灣在印太區域扮演的重要角色，表達與台灣維繫強健非官方關係的意願，並支持台灣成為不以主權國家為參與資格的國際組織會員，及以觀察員或賓客身分有意義參與以主權國家為參與資格的國際組織。美澳雙方並皆在聲明中強調，近期事件更加強化他們支持台灣的決心，也承諾強化與台灣的捐助協調關係，並會著重在提供太平洋島國發展援助。談及中國在科技領域的擴張，蓬佩奧表示，澳洲領先美國意識到像華為、中興通訊（ZTE）等無法被信任設備商所帶來的威脅，美澳期待各國一起在5G方面成為「乾淨國家」。蓬佩奧還在會後特別讚揚澳洲，不只支持台灣參與世界衛生大會（WHA），以讓世界從台灣疫情應對智慧中受益，也公開譴責中國散播疫情假訊息，及堅持對疫情來源展開獨立調查。,green
反制港區國安法！歐盟宣布對港限制出口鎮壓設備,針對中國通過港區國安法，歐盟部長理事會今天表示經過各國達成共識，認定中國此舉違背中英聯合聲明的承諾，影響歐中關係，因此將限制對香港出口鎮壓和監視設備，並考慮對港人提出庇護、移民及簽證和居住政策。中國強制通過港區國安法後，引起國際爭議。歐洲議會提案強烈譴責中國不斷危害香港人權、干涉內政，呼籲會員國向國際法院提訴訟外，歐洲聯盟27個會員國代表上週在布魯塞爾開會後同意將作出正式回應。英國政府提出新的居留政策，從2021年1月開始，擁有海外護照的香港民眾有資格英國居住、工作，並取得公民身分，預計有300多萬名港人受惠，另外歐盟27國昨日宣布最快在當地時間7月28日對外正式回應，除禁止向香港出口用於鎮壓及監視的設備，也將提出居留及簽證方面措施。,green
一張照揭台美關係大躍進 蕭美琴進國務院會助卿,駐美代表蕭美琴上周抵達美國才沒幾天，蕭美琴臉書上就PO了一張照片，顯示台美關係再進一步。這張照片就是蕭美琴在美國國務院內，會晤亞太事務助理國務卿史達偉。其實在歐巴馬時代，台灣駐美代表是不能走進國務院的，但繼歡送前一任駐美代表後，這次新任代表也能進入國務院，打破交往規則，為台美合作紮下穩定基礎。新任駐美代表蕭美琴到任第二天，臉書就PO出他和美國助理國務卿史達偉的合照，寫下因為疫情，跟美方各界的接觸，不得不用電話視訊，感謝史達偉在國務院內當面接待。儘管我們保持著社交距離，但戴得緊緊的口罩下，是相見歡的微笑，台美間許多重要的議題，有待我們一起努力提升。外交部發言人歐江安說，「蕭代表她剛上任，所以拜會亞太助卿史達偉助卿，當然是希望就各項，台灣跟美國共同關切的事項交換意見，也期待能夠跟美國來推動更緊密的台灣跟美國的夥伴合作關係。」簡單的一張合照，背後意義非凡，因為在歐巴馬時代，應北京要求，禁止台駐美代表進入國務院大樓，如今美國打破交往準則，7月9日歡送前任駐美代表高碩泰就首開先例，7月28日歡迎蕭美琴，雙方會晤也在國務院。蕭美琴上周抵達美國，帶著四隻愛貓，面對中國戰狼外交官，她拿貓來自比，期許自己當「戰貓」，在美中博弈中，精準找到台灣的立足之地，好的開始是成功的一半，蕭美琴和史達偉的這張合照，再再顯示台美關係又往前跨出一大步。,green
1200名異鄉人困馬尼拉棒球場！疫情席捲菲律賓 杜特蒂盼首波施打疫苗,菲律賓的武漢肺炎確診人數，已經突破8.2萬，其中有將近2000人死亡。當局為了防止疫情擴大，近幾天來把大批因疫情失業、滯留在首都馬尼拉的民眾，通通聚集到了棒球場，截至目前仍有1200人塞在場內，處境令人堪憂。另一方面，7月以來，我國的20例境外移入病例中，就有一半來自菲律賓，顯現出了當地疫情風險相當高。武漢肺炎襲捲菲律賓，當局為堵疫情持續發燒，從3月中就實施了全球最長、最嚴格的封鎖措施之一，導致許多失業民眾受困首都馬尼拉。體恤民情的菲國政府，從7月24日起開始把人集中在棒球場，想讓他們從這裡搭車返鄉，但爆多的人群跟擁擠的空間，讓這些外地遊子跟遊女，根本無法保持社交距離，菲律賓民眾表示，「我們只想要回家，這裡真的很不好。」雖然當局表示，可以上車返鄉的人一定不能被驗出有武肺。當局一開始估計約有7500人需要搭車返家，但人數一度爆增逼近萬人，讓場面有點失控。到7月28日還有1200人滯留在棒球場內等著搭車，老弱婦孺、男人女人通通擠在一起，就連被安排來娛樂大家的警察樂隊，也都沒有採用梅花座，群聚感染風險超高。不過總統杜特蒂卻覺得自己在防疫工作上做得好棒棒，表示這些禁令成功阻止了百萬人染病。除了自我感覺超級良好，杜特蒂還說要替國人同胞施打中國疫苗。菲律賓總統杜特蒂說，「4天前我向習近平主席求情，說如果他們有疫苗，他們能不能讓我們成為首波施打對象。」最後一向對打擊毒梟、毒蟲從不手軟的杜特蒂野放話：「不要在我的國家做（販毒），因為我真的會殺了你」他絕不會因為疫情而鬆懈。--【掌握武漢肺炎數據，點我看圖表資訊】,green
快新聞／遭香港大學解職 戴耀廷：這標誌香港學術自由的終結,香港媒體報導，香港大學校委會今晚以18票對2票正式通過解雇「佔中三子」之一的法律系副教授戴耀廷。戴耀廷晚間在臉書發文指出，「辭退我的決定，並不是由香港大學，而是由大學以外的勢力透過它的代理人作出。」他說：「這標誌香港學術自由的終結。」綜合香港媒體報導，戴耀廷因為佔中案被判入獄，香港大學舉行「探討充分解僱理由委員會」，審議戴耀廷的教職。香港大學校委會今日下午5時舉行例會，重點討論是否解雇戴耀廷的議案，會議大約在晚間8時，決議正式解雇戴耀庭。戴耀廷晚間發文指出，辭退他的決定並不是由香港大學，而是由「大學以外的勢力」透過它的代理人作出。他說：「這標誌香港學術自由的終結。」戴耀廷認為，香港學術機構的教研人員，再難自由地對公眾，就一些政治或社會爭議事情，發表具爭議的言論，「香港的學術機構再不能保護其成員免受內部及外在的干預」。外界普遍認為中國通過「港區國安法」，「一國兩制」已死，戴耀廷表示，若仍有疑問「一國一制」是否已臨到香港，「我的個案應足以釋疑」。戴耀庭感謝香港大學培育他成為一名法律學生、法律老師、法律學者及法治的守護者，「當目睹所愛的大學沉淪，我感到心痛」。不過戴耀庭表示，他會以另外的身份繼續法治的研究及教學工作，也不會停止為香港的法治而戰，「我有信心在未來，會見到一所自由的港大重生」。,green
美國出兵護台有影？美眾議員提「防台遭侵略法」,美國國會又對台灣有突破性提案，美國眾議院外交委員會主席游賀，將在本周提出「防止台灣遭侵略法案」，明定如果中國武力犯台，美國總統有權力動用軍隊因應。對此學者分析這法案並非只為美方年底的總統大選，長時間來看美中對抗下、防衛台灣也符合美國的戰略利益。南海衝突升高、中國不斷用武統威嚇台灣，美方軍機多次現蹤台海附近，中國的軍事智庫「南海戰略態勢感知計畫」又在推特上公開美軍動向。顯示7月28日上午，一架E-8C聯合之星指揮機，經過巴士海峽前往南海，美中兩國交鋒不斷，友台的眾議員游賀也將在本周提案出招。游賀的「防止台灣遭侵略法案」，內容將明定如果中國武力犯台，法案授權總統有權力動用軍隊因應，而且法案中明定三種狀況，包括中國直接對台動武，中國有意奪取台灣所掌控的台澎金馬等地、還有如果台灣人民或軍隊生命受到威脅。，過法案內容設有5年的落日條款。值得注意的是法案中，明確定義台灣的主權地區。外交部發言人歐江安表示：「外交部感謝美國參議院、美國眾議院，兩院的國會議員，多年來採取多項友我的作為，他們以具體行動，展現對於台海和平穩定的重視。」美國釋出不排除介入台海糾紛的訊息，學者分析、從台灣旅行法、國防授權法案或台北法案等美國一連串的友台法案顯示，長期看來保衛台灣都符合美方利益。台灣智庫副執行長董思齊說：「現在對於美國而言，中國在各個裡領域的作為，都嚴重的侵犯到美國的國家利益，所以對於美國來說，這個時候保衛台灣，或是說協助台灣做一定程度的防衛，是符合美國的國家戰略以及國家的利益。」友台國會議員把武力保台寫入法案文字，台美關係再往實質層面推進。,green
快新聞／紐西蘭暫停與香港引渡協議 北京：粗暴干涉中國內政,中國在香港實施「港區國安法」，引發爭議，紐西蘭外交部長皮特斯（Winston Peters）今宣布，由於紐國無法信任香港刑事司法系統能獨立於中國之外，因此決定暫停與香港間的引渡協議，同時針對軍商兩用貨品和技術出口到香港的部分，將與出口到中國的作法相同。中國外交部下午嗆，紐西蘭粗暴干涉中國內政，中方將保留做出進一步反應的權利。「港區國安法」通過後，多國提出反制措施，英國、加拿大、澳洲先後暫停與香港之間的引渡協議，紐西蘭今也宣布跟進。路透社報導，皮特斯說：「如果中國日後遵守『一國兩制』架構，我們可以重新考慮這個決定。」他並表示，紐西蘭在出口軍事、軍商兩用貨品和科技上，將比照與中國同等模式。對此，汪文斌表示，紐西蘭的有關言論以及所宣布的舉措，是完全建立在對香港國安法的錯誤解讀上，紐西蘭的做法嚴重違反國際法和國際關係基本準則，粗暴干涉中國內政，中方對此表示強烈反對，並保留做出進一步反應的權利。,green
假的！澳洲老梗詐騙手法 假官員要求中國學生「綁架自己」,假冒官員詐騙的老梗現在在澳洲出現，澳洲警方表示，有詐騙集團佯裝成中國官員，打電話給被害者，謊稱他在中國犯下罪刑，脅迫拍下被綁的照片，傳給人在中國的家長，匯款後才能銷案。詐騙對象全是在澳洲留學的中國學生，年初至今，至少有8人受害，受騙總金額高達320萬澳幣，約台幣6620萬元。全身赤裸只剩下一條四角褲，男子遭綁匪手腳綑綁，倒在浴室內痛苦掙扎，這個場景攏係假的。詐騙集團假扮中國官員，目標鎖定澳洲的中國留學生，致電聲稱被害者在中國犯下罪行，或者身分遭盜用，必須配合指示，否則可能遭逮捕或驅逐出境。歹徒要求學生把自己鎖在飯店內，拍下假綁架的照片，電話關機，並切斷與外界所有聯繫。在海外的學生家長收到假證據之後，因無法聯繫到兒女，情急之下聽從詐騙集團指示，交付贖金。新南威爾斯省首席警司班尼特：「他們越來越普遍，（詐騙）電話發出機率驚人地高，過去幾個月電話氾濫，差不多每個週末都有人遭詐騙受害，所以要傳達的訊息是，如果你接到這些電話趕快掛掉，打電話給警方打給大學，就是不要付任何錢。」詐騙手法雖然是老梗，但今年初至今至少有8人受害，得手總金額約台幣6620萬。其中一名被害家長收到女兒遭綁架的照片後，匯款台幣5827萬，其餘詐騙案，金額從台幣59萬到1487萬不等。,green
影迷注意！諾蘭新片《天能 TENET》台灣上映時間出爐,曾執導過《黑暗騎士》、《全面啟動》的導演克里斯多夫諾蘭（Christopher Nolan），他最新科幻動作大片《天能》（TENET），受到武漢肺炎疫情影響，經歷多次延檔期後，華納兄弟影業最近公布美國之外的首波全球上映名單與日期，而台灣將在8月27日搶先美國在台上映。根據「綜藝報」（Variety）報導指出，華納兄弟宣布《天能》將會搶先北美、在全球其他國家上映與觀眾見面，電影將從8月26日在澳洲、加拿大、法國、德國、義大利、日本、南韓、俄羅斯、瑞士和英國等國上映。台灣則被排在8月27日的第二輪上映名單內，其他國家包括澳大利亞、奧地利、巴林、加拿大、捷克、德國、希臘等國，而北美上映日期預計會在9月3日的勞動節周末登場，日前下令「片長禁止超過2小時」的中國，目前沒有列在《天能》上映名單內。根據「綜藝報」報導指出，《屍速列車2：感染半島》在亞洲眾多國家開出票房紅盤，給片商帶來大大的信心，決定讓《天能》在各國分批上映，不再採取過往全球同步上映的行銷方式。,green
小朋友變身銀行家 銀行特展.營隊教你玩,為了讓孩子提前接觸金融知識，聯邦銀行推出，系列兒童理財課程，將理財知識，結合時下最夯的實境體驗遊戲，甚至安排報社印刷廠導覽，體驗業界工作情形。另外中信銀，舉辦夏季特展，讓學童們，能了解銀行歷史，從古早的錢莊、市集，到現代的銀行櫃檯、金庫，從生活當中，了解金融業與日常息息相關。中信銀別出心裁，以玩遊戲的方式讓小朋友搶答問題。接著還有迷你銀行櫃台前的情境模擬，為了讓小朋友提早接觸金融知識，暑假期間，不少大人帶著小朋友，來參觀夏季展覽，還有安親班業者，也將學生帶來寓教於樂。小朋友個個化身為小小銀行家，除了有古今銀行的情境作對比，還有許多動態互動設計，希望透過這樣的趣味設計，能讓小朋友體驗金融服務的過去、現在，與未來。另外聯邦銀行則是舉辦兒童理財營，透過時下最夯的智能理財遊戲，以及實際參訪 報社印刷廠導覽，讓學生們更了解產業界和銀行的關係。從玩樂中，接受金融知識，為理財打好基礎。,green
中國6無症狀感染者「全來自大連」 祭強制規定防擴散,中國武漢肺炎疫情再次蔓延，根據國家衛健委的最新數據，昨天確診病例又新增了68起，其中64起是本土病例，而其中6起剛好都是無症狀感染的案例，也通通來自大連。實際上，大連的疫情正在快速擴散中，過去五天內感染鍊已橫跨遼寧、吉林、黑龍江、福建與北京等五地。武漢肺炎疫情再次蔓延，27日中國衛健委的數據就顯示，又新增了68例確診病例，本土病例就佔了64起，而其中6例來自遼寧大連，位於北京的一起病例則與大連的疫情有關。當局神經緊繃，也早已展開全面核酸檢驗，截至27日，大連600萬人口已經採樣了296萬份。因為自7月22日爆出首起病例後，疫情就開始快速擴散，五天之內，感染鍊已經橫跨遼寧、吉林、黑龍江、福建與北京等五地。有消息指出光是福建福州，由大連進入的無症狀感染者有關的接觸者就超過千人。遼寧大連市交通運輸局局長王少成表示，「為了阻斷疫情傳播和擴散渠道，我們停運了通往北三市（普蘭店、瓦房店、庄河市）的全部99條客運班線，乘坐長途客車必須出示7日內核酸檢測結果的陰性證明，出租車網約車禁止跨區域到北三市運營」。26日開始，大連也強制規定民眾搭乘公共汽車，或是地鐵都一定要掃健康碼，也一定要戴口罩，進入地鐵也要量體溫，超過攝氏37.3度者，一律禁止進站乘車。--【掌握武漢肺炎數據，點我看圖表資訊】,green
快新聞／中國外交部：香港將暫停與英加澳引渡協議,中國強制通過「港區國安法」後，引發國際爭議，加拿大、澳洲、英國先後宣布中止與香港的引渡協議。中國外交部發言人汪文斌今日在記者會上宣布，中方決定香港也要暫停港加、港澳、港英的引渡協議，也暫停港加、港澳、港英《刑事司法互助協定》。中國通過「港區國安法」，引發多國反制，加拿大、澳洲、英國宣布中止與香港的引渡協議，德國外交部長馬斯（Heiko Maas）22日出訪英國時也表示，即便歐盟其他國家沒有一起行動，德國也將採取措施，對港區國安法表達不滿。紐西蘭外交部長皮特斯（Winston Peters）今日宣布，由於紐國無法信任香港刑事司法系統能獨立於中國之外，因此決定暫停與香港間的引渡協議中國外交部今日舉行例行記者會時，汪文斌批評加拿大、澳洲和英國單方面宣布暫停與香港特區簽訂的引渡協議，粗暴干涉中國內政，嚴重違反國際法和國際關係基本準則，中方對此堅決反對。汪文斌稱，香港在中央政府的協助和授權下，根據基本法向加拿大、澳洲和英國提供積極協助。加拿大、澳洲和英國將對港司法合作政治化的錯誤行徑，「嚴重損害了香港特區同加拿大、澳大利亞和英國之間開展司法合作的基礎，偏離了司法合作維護正義和法治的宗旨」。因此汪文斌宣布，中方決定，香港特區暫停港加、港澳、港英引渡協議，同時決定，香港特區暫停港加、港澳、港英《刑事司法互助協定》。,green
虛擬綁架詐騙 鎖定留澳中生 受害8人得手台幣6千多萬,假冒官員詐騙的老梗，現在在澳洲出現。澳洲警方表示，有詐騙集團佯裝成中國官員，打電話給被害者，謊稱他在中國犯下罪刑，脅迫拍下被綁的照片，傳給人在中國的家長，匯款後才能銷案。詐騙對象全是在澳洲留學的中國學生，年初至今，至少有8人受害，受騙總金額高達320萬澳幣，約台幣6620萬元。(民視新聞網/綜合報導),green
快新聞／印度禁59款中國App 中駐印度使館爆氣要「糾正錯誤做法」,中印關係持續緊張，印度6月底禁止59款包括微信在內中國手機應用程式（App），最近還傳出將再禁47個中國App，對此，中國駐印度使館發言人嵇蓉參贊今天表示，此舉嚴重損害中國企業合法權益，中方已就此向印方提出嚴正交涉，並要求印方糾正錯誤做法。中印兩國部隊上月在邊界地區拉達克（Ladakh）的加萬谷（Galwan Valley）爆發激烈衝突，造成20名印度軍人死亡，兩國多次協商未果，印度以國家安全為由，日前宣佈禁止使用59種中國的App。對於近日微信被迫限制其在印度用戶中發送與接收消息，中國駐印度使館今天在官網發布訊息，發言人嵇蓉參贊表示，中方有注意到有關報導，6月29日印度政府封禁包括微信在內的59款中國背景手機應用，嚴重損害中國企業合法權益。中方已就此向印方提出嚴正交涉，並要求印方糾正錯誤做法。嵇蓉參贊重申，中國政府一貫要求中國企業在遵守國際規則和當地法律法規的基礎上開展對外合作。印度政府有責任根據市場原則，維護包括中國企業在內的國際投資者的合法權益。中印在務實領域的合作是互利共贏的，這種合作格局受到人為損害，實際上也不符合印方自己的利益。中方也將採取必要措施，維護中國企業的合法權益。,green
快新聞／你中了嗎？ 700萬人搶抽「動滋券」 公開抽籤結果出爐,教育部體育署發放400萬份「動滋券」，今天下午3時30分公開抽籤，400萬名幸運兒可用500元「動滋券」觀賞運動賽事、添購運動用品等。「動滋券」抽籤結果，體育署29日上午10時起會以「簡訊」及「電子郵件」陸續通知中籤民眾。「動滋券」下午3時30分在「2020台灣運動產業博覽會」電競館公開抽籤，體育署並邀請已取得東京奧運參賽資格的4位國手，包括射擊呂紹全、桌球鄭怡靜、拳擊陳念琴、游泳王冠閎出席動滋券抽籤活動。本次「動滋券」共有698萬7263人獲得抽籤資格，體育署代理署長林騰蛟致詞時表示，台灣很幸運度過防疫，這波防疫疫情中，國內的體育賽事、職業賽事及選手培訓都能如常進行，對台灣社會也帶來安定的力量，現在要發放「動滋券」讓民眾出門挺運動。「動滋券」的抽籤規則，將由4位國手分成2組，每次擲出2位數字號碼（01-20），每人輪流各投擲2次，並由見證律師依序輸入電腦顯示在螢幕上。共計有8組2位數字號碼，數分別為01、12、14、06、04、15、07、06，最後依投擲順序由左而右產生一組「16位數」的亂數種子。開始抽籤時，在律師全程見證下，由電腦抽籤程式讀取上開「16位數」的亂數種子，自符合登記抽籤資格之全體民眾中，隨機抽出400萬個中籤者。「動滋券」抽籤結果，會以「簡訊」及「電子郵件」陸續通知中籤民眾，其中「簡訊」預定29日上午10時前完成通知，民眾29日上午10時起，可上「動滋網」官網查詢抽籤結果。「動滋券」是以電子票券方式提供民眾消費使用，使用期限自109年8月1日至109年12月31日止。中籤民眾8月1日起，可持「動滋券」的QR Code，到完成「動滋網」業者登錄的店家消費抵用。,green
武漢肺炎疫情持續擴散 大連五天蔓延五地,中國武肺疫情再次蔓延，根據國家衛健委的最新數據，昨天確診病例又新增了68起，其中64起是本土病例，而其中6起剛好都是無症狀感染的案例，也通通來自大連。實際上，大連的疫情正在快速擴散中，過去五天內感染鍊已橫跨遼寧、吉林、黑龍江、福建與北京等五地。,green
波索納洛檢測報告「轉陰」 立刻脫口罩和支持者玩自拍,巴西總統波索納洛月初確診後，經過多次檢測，終於在上周六（24日）轉陰，周一他於官邸和支持者會面時立刻近距離互動，還拉下口罩玩自拍。不過巴西疫情持續延燒，累計病例超過244萬起，除了檢測量較少的周末，過去一周的單日新增確診人數，幾乎都徘徊在5萬左右。昨（27）日巴西總統波索納洛一抵達官邸晨曦宮，就和殷殷等待的支持者近距離互動。其實之前隔離時，波索納洛也多次走出晨曦宮，在草坪上隔著水池會見支持者，但他25日宣布最新篩檢結果呈陰性後，似乎就沒了顧忌。據路透社報導，波索納洛原本表示不會拿下口罩，免得登上隔天報紙頭版，最後卻還是順應支持者要求，拉下口罩合照。但波索納洛不斷淡化新冠病毒的威脅，也讓他飽受批評。CNN主播表示，「一個代表超過100萬名醫護人員的聯盟，指控波索納洛（危害人類罪），因為他拒絕採取必要措施來保護人民。」不過儘管總統防疫作為少之又少，巴西還是為全球抗疫做出一些貢獻，來自英國牛津大學的疫苗，已經在5000名巴西醫護人員身上進行了約一個月的測試。牛津大學疫苗首位受試者阿布蘭謝絲說，「成為志願者是愛心的表現，貢獻出一小部分的自己。」阿布蘭謝絲是一名牙醫，過去5個月，她在聖保羅的醫院替患者清理口腔，而冒著生命危險，在第一線辛苦抗疫的同時，她還志願成為實驗白老鼠，並表示「疫苗測試需要更多像我們一樣，有較高感染風險的人，遠離你所愛的人真的很難。」除了牛津大學的疫苗，一批來自中國的疫苗，也在上周抵達聖保羅，開始投入試驗，不過因為全球最先爆發疫情的地方就是中國，部分民眾對中國製的疫苗也心生排斥，受試者只好保持低調，而美國製藥大廠輝瑞的疫苗也預計在巴西展開試驗。另外，有里約熱內盧州立大學的研究員，在當地貧民窟設置器材，測量水溝及其附近空氣中的病毒量。器材設置在這個人們會經過的環境，目的是希望測量一天累積的病毒量。如果社區裡有人感染，廢水可能就會含有新冠病毒，研究人員希望藉此追蹤病毒傳播的情況。,green
