韓國瑜願意輔選李眉蓁 江啟臣：百分之百歡迎,國民黨執政縣市首長將輪番輔選高雄市長補選候選人李眉蓁，對於是否邀高雄市前市長輔選，黨主席江啟臣今說，包括韓或其他14個縣市首長等，都會安排，像昨天金門縣長有來，今天中午雲林縣長張麗善也會來，下周競總成立，也有其他縣市長會來，在8月15日前，黨籍縣市長都會全力來幫忙輔選。江啟臣及不分區立委吳怡玎、台北市議員李明賢、高雄市議員蔡金晏和黃香菽等人今上午陪李眉蓁到高雄柴山健行，李眉蓁說，今天來爬柴山就是希望能登高望遠，勇往直前，不忘初心。江啟臣說，不用懷疑國民黨的腳力，也不用懷疑他們的腿力和意志力。李明賢說，他們一定勇腳爬完，這裡的猴子很有名，還可以跟猴子一起賽跑。對於韓國瑜允諾願意幫忙輔選，江啟臣說 黨內所有同志先進，包括過去從政同志等，願意幫忙的，絕對是百分之百歡迎，且陸續安排中。全黨上下大家同心協力，就是要守護高雄，共同支持李眉蓁，讓她可順利當選，讓高雄的未來有更穩定的前途。媒體追問是否確定韓會來幫忙？江啟臣說，都會安排，包括韓或其他15個縣市首長等，像昨天金門縣長有來站台，今天中午張麗善也會來高雄，下周李眉蓁競選總部成立，也有其他縣市長會一同前來。每個縣市長都有自己縣政、市政工作，所以必須搭配時間，但無論如何，在8月15日前，這些黨籍縣市長都會全力來幫忙輔選。江並批民進黨對手，從罷免開始一直到補選，都是啟動整個國家資源，不管是幫忙輔選或其他各種方式，也算是另類的國家隊，國民黨能做的，就是所有黨員、從政同志，大家團結一致，贏得8月15日的勝選。李眉蓁昨晚到瑞豐夜市使用三倍券，她說，大家都有個疑問，就是500元到底可不可以找零？實際試了後，有的可以找零，有的不能找零，有的店家要求一次就用完，但小吃店一次要買500元，量有點大。李眉蓁昨天在旗山鑽媽祖轎底，被問到向媽祖祈求什麼？她回應祈求「佛祖」多給她一些智慧，遭酸「媽祖、佛祖傻傻分不清？」李眉蓁今反批，斷章取義真的太過分，昨天記者問她會不會燙？跟她希望得到一些智慧，兩個問題把它斷章取義，連在一起變成一個問題，這樣醜化她。她說，不管是媽祖或佛祖，相信都會保佑她。但她覺得民進黨除了會醜化，不知道還能用什麼方式選舉？「大家日後好相見，希望現在能留一個情份」。 ,blue
說不完的眷村人事…105歲空軍英雄 能搬去哪？,空軍慶祝建軍百年，邀請如今健在的最年長耆宿，空軍官校第八期畢業的金英，出席特展的開幕典禮。金英另一個著名身分，是名演員金士傑的父親，高齡一○五歲的他，仍然精神矍鑠，每天騎著電動四輪車上菜市場。每逢家有訪客，告別時，總要起身送到門口。暮年的金英，如今面臨居住六十五年的屏東東港共和新村，即將被國防部拆除。從牧師工作退休後，搬回家陪伴父母的長子金士俊說，老人家該搬到哪兒去，是目前最擔心的問題。舞台劇導演金士傑的父親金英（左）今年已105歲，大半生都住在共和新村捨。 記者劉學聖／攝影日據時代日人將屏東大鵬灣建設為水上機場，日軍在東港鎮郊興建數十戶官舍，供高階軍官居住。台灣光復後，政府在此地設立「共和新村」。由於官兵與眷屬數量龐大，每間獨門獨戶的日式官舍，都被分成好幾戶，空軍還在村內空地興建連棟的克難屋。共和新村的高峰期，大約有二百戶，以東港空軍幼校、屏東空軍基地的軍官為主。由於屏東是空運部隊的大本營，民國四、五十年代深入大陸進行電偵或空投的第三十四中隊（蝙蝠中隊），不少人是共和新村住戶。東港空軍子弟學校後來更名「以栗國小」，是以三十四中隊殉職的周以栗中校命名。空軍三十五中隊（黑貓中隊）被俘多年的飛官張立義，就讀空軍幼校時，認識家住共和新村的女學生張家淇，兩人交往多年，最後結為連理，歷經波折的愛情故事在空軍圈傳為佳話。至於繼承父業從軍的眷村第二代中，目前最為人所知的是曾任陸軍司令與國安局長的李翔宙上將，現在是駐丹麥代表。 ,blue
安卓和蘋果電力剩1%完全不同！網：這牌手機直接死亡30秒,手機快沒電了！民眾出門在外帶著手機上網、拍照，常會遇到電力不充足的窘境，大陸社交平台有網友發了一篇貼文，描述安卓（Android）和蘋果（Apple）手機的剩餘最後1%電量續航力完全不一樣，引起各廠牌的手機用戶前來討論，大多網友有感地說「蘋果到了1%還能用一會兒，華為直接死亡30秒」。大陸社交平台小紅書結合了社群和購物功能，也有陸版Instagram稱號，近日有一名網友發文表示「眾所周知，安卓和蘋果的1%不是同一個1%」，意指兩大派作業系統的手機最後1%電量所支撐的時間差異很大，還擬人化了兩者低電量的對話「安卓：我還有1%的電，你趕快去找充電器，我會在1分鐘後關……」、「蘋果：我還有1%的電，你趕快去找充電器，我給你半小時找。沒找到？再給你續20分鐘哈，快找！」。兩大派的手機用戶們看到後紛紛回應，其中以「華為的死亡30秒」留言人氣最高，高達1.8萬個回覆，華為用戶網友感同身受地說「是的，我幾乎沒看過1%，2%就不行了」、「蘋果到了1%還能用一會兒，華為直接死亡30秒」、「說遠不遠！每次我找充電器，親近的人就知道三十秒到了」。不過也有華為用戶出來平反，「然而蘋果的100%等於華為的50%」、「但是華為關機後（指沒電）插上充電器立刻開機，蘋果還要等好久」，其他網友附和「那倒是」，還有人反駁安卓最後1%掉電快應該要排除OPPO，「我大OPPO表示1%？再給你來首歌吧！」；甚至有蘋果用戶不認同發文者的說法，表示自己的iPhone XR剩9%電就自動關機，亦有人說蘋果手機從99%-100%那一格電也要充很久。 ,blue
中鋼構內神通外鬼...狂撈23萬！司機超準直覺神揭發,中鋼構公司承攬遠雄鋼構工程，鄭姓塗裝課工務員卻私下與外人合謀，找來黃姓男子幫忙變賣鋼樑退料，兩人六、四分帳，不法牟利共23萬2800元；載貨司機察覺作業程序「怪怪的」，戳破內神通外鬼情事。橋頭地院依共犯業務侵占罪判處黃男有期徒刑半年，得易科罰金18萬元，獲緩刑2年；鄭員獲緩起訴處分。中鋼構承攬遠雄工程的鋼構噴砂、油漆作業，不只要掌控工程進度，還得處理出貨、退料；鄭姓塗裝課工務員就負責該項業務。鄭清楚知道，臨時性鋼樑使用完畢後，得由配合的貨運運回中鋼構公司工廠點收，再由公司決定鋼樑是要退料再利用、或是當成廢料變賣。然而，鄭找來63歲黃姓男子合謀，將貨運司機聯絡電話全都交給黃男，由黃出面打電話，指示貨運司機將鋼樑等退料載到大社區某回收廠，讓回收廠用每公斤8元價格收購；鋼樑退料被變賣成現金後，鄭、黃談妥六、四分帳。經查，去年4月、5月各跑一趟，共到手23萬2800元。去年5月16日，鄭、黃打算故技重施，再度通知貨運司機將退料載往回收廠，卻被司機察覺，這與過往作業程序不同，「怪怪的」，於是向調度員反應；經詢問中鋼構公司主管後，一舉戳破內神通外鬼情事。鄭員、黃男涉共犯業務侵占罪，鄭因坦承犯罪、繳回不當得利，橋頭地檢署處分緩起訴。至於黃男，先前也曾涉入侵占案件，這次又犯案，遭起訴後經橋頭地院審理，認為他欠缺財產法紀觀念，依業務侵占罪，判處他有期徒刑6月，得易科罰金18萬元，緩刑2年，緩刑期間交付補護管束，並接受法治教育1場次，可上訴。中鋼構公司承攬遠雄鋼構工程，鄭姓塗裝課工務員卻私下與外人合謀，找來黃姓男子幫忙變賣鋼樑退料，不法牟利共23萬2800元。記者賴郁薇／攝影 ,blue
Fed正在舉行會議 三大觀察重點搶先看,美國聯準會（Fed）28、29日正舉行為期兩天的決策會議，會後聲明將在台北時間30日凌晨出爐。由於這是新冠病毒疫情自6月中在美國再度激增以來，Fed首次開會，市場將留意Fed這次開會的三大觀察重點：●是否透露達到升息條件的門檻？無人預期Fed短期內將升息，但即使出現未來可能升息的展望，都會影響美國長天期公債殖利率，進而影響目前的金融情勢。迄今為止，這都不是大問題，因為30年期公債殖利率仍處於歷史低檔。Fed為了避免可能拖累復甦的未來問題，這次會議後可能選擇更清楚表明，Fed會在何種條件下，才會開始「拉抬」短期利率，像是表明希望等到特定的就業市場指標達到特定門檻。市場也將關注Fed是否會將通膨目標定在高於此前暗示的水準。高盛分析師David Mericle認為，Fed幾乎篤定「採取基於結果的前瞻指引」，但不一定會在這一次會議發生。●暗示新的政策工具，是否可能實施「殖利率曲線控制」（YCC）？Fed的「前瞻指引」工具可能不足以壓低長期利率。這代表Fed最終可能會跟進日銀、澳洲央行，實施殖利率曲線控制（YCC），也就是對較長天期公債殖利率設定「上限」或言明目標。Fed曾在1940年代實施過這項政策工具，因此，市場將關注Fed本次會議是否會提到這一政策工具。另外，市場也關注Fed是否會暗示將增加購買較長期公債。●最新疫情等事件，如何影響Fed對經濟的展望？自從Fed上次會議以來，最大的變化是疫情病例數再度激增。此外，美國國會尚無法就延長所得支援措施達成協議。從疫情爆發迄今，Fed非常願意採取行動，甚至不按照正常時程表就出手調整政策。然而，這也代表過往七周的情勢沒有糟糕到讓Fed立即回應。不過，市場仍將關注Fed主席鮑爾對美國經濟狀況的說法，以及是否會暗示未來將採取何種行動。疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
動滋券除了迪卡儂還有哪裡可用？合作店家清單竟還有特力屋、墊腳石,400萬份動滋券，你收到簡訊了嗎？動滋券可用來消費的地方包含體育活動、運動旅遊及電競商品等，確切的商家清單可到動滋網查詢。不過除了運動用品公司迪卡儂，就連DIY用品店特力屋、圖書廣場墊腳石也可以使用。動滋券抽獎結果公布後，網友立即上網查詢可使用的店家，卻發現網站僅有店家名稱及地址，根本不知道能買什麼。而在今日凌晨動滋網也緊急更新，已經可看見店家簡介、聯絡電話、網址等進一步資訊。有網友在合作店家清單中發現知名運動用品公司迪卡儂，隨後迪卡儂也在官方臉書上表示，全台實體門市皆可以使用動滋券，讓不少網友樂歪「在迪卡儂$500可以買很多衣服」。除了迪卡儂，還有不少大型品牌也在合作名單之列，如SKECHERS、asics、捷安特、尚智運動世界、ABC MART、健身工廠等。此外連墊腳石、特力屋等店家也能使用動滋券消費，店家種類相當多元。不過需要注意的是，經過實測發現，目前部分店家可能由於登記時使用的並非為常見的店名，因此在搜尋上似乎無法直接鍵入關鍵字搜尋。如上述的運動用品店ABC MART，在動滋網搜尋「ABC MART」並無結果，必須改為搜尋「艾比斯馬特」才有結果。同理「SKECHERS」則必須搜尋「思克威爾」才有進一步資訊。經過實測，動滋券部分合作店家似乎無法以店名直接搜尋。 圖擷自動滋網動滋券7月30日起開放中籤民眾領券，前兩天依身分證字號分流，末碼雙號0、2、4、6、8者可以在30日上午10點至24點領取，末碼單號1、3、5、7、9者，則可以在31日上午10點至24點領取，8月1日至12月31日止，全部號碼皆可領取。 最強攻略看這裡！ ▪客庄、動滋券、藝fun券、農遊券...中幾個？怎麼領怎麼花一次看 ▪動滋券除了迪卡儂還有哪裡可用？合作店家清單竟還有特力屋、墊腳石 ▪ 想好客庄券怎麼花了嗎？ 11縣市70區必遊景點大公開 ,blue
TikTok涉國安疑慮 政府審查報告近期送交白宮,美國財政部長梅努欽（Steven Mnuchin）今天表示，政府針對TikTok影音分享應用程式的國家安全審查已接近完成，建議報告將在本週呈送白宮。梅努欽告訴媒體，TikTok的審查報告是由美國外來投資審查委員會（CFIUA）負責。CFIUA為聯邦政府一個跨部會委員會，負責審查相關企業與收購案是否影響美國國家安全。美國官員與國會議員相繼對TikTok提出疑慮，關切它與中國的關聯，可能用於間諜活動，TikTok則不斷反駁這項指控。臉書等社群平台呼籲用戶注意TikTok與中國的關聯，TikTok今天稍早回應說，那是對他們的「惡意攻擊」。TikTok執行長梅爾（Kevin Mayer）說，臉書將攻擊「偽裝成愛國主義，其用意是要終結TikTok存在美國市場」。梅爾指出，TikTok在美國出現，有助市場公平競爭。TikTok快速成長，估計已有10億用戶。批評者警告，由於母公司為北京字節跳動科技公司（ByteDance），此一應用程式可能有安全風險。TikTok則一再否認與中國政府有任何關聯。疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
華為Q2智慧手機出貨量超越三星！首度躍居全球第一,市調機構Canalys的最新報告顯示，華為第2季智慧手機出貨量首度躍居全球第一，領先競爭同業三電子。根據報告，華為第2季智慧手機出貨量為5,580萬台，比去年同期下滑5%，但仍領先三星電子的5,370萬台出貨量。三星電子上季智慧手機出貨量年減30%。這是華為出貨量首度在單一季躍居世界第一，這也是華為多年來追求的目標。但分析師懷疑華為能否維持這股氣勢，因華為在大陸以外的海外市場大遭打擊，受美國制裁拖累。華為上季有七成智慧手機是在中國大陸市場銷售，與此同時，在國際市場的出貨量年減27%。根據研究機構Counterpoint，華為在關鍵市場歐洲的第2季市占驟降至16%，低於去年同期的22%。Canalys分析師Mo Jia說：「華為將難以長期維持領先地位。華為在歐洲這類關鍵地區的主要通路合作夥伴，對供應華為的設備日趨謹慎，並減少採用華為機型和引進新品牌，以降低風險。一旦全球經濟開始復甦，僅憑中國的實力不足以使華為保持領先。」疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
改名代言賣茶治病？ 名醫父子指控一頁式農場文盜照片詐欺,「一頁式廣告」、「內容農場」的故事行銷詐欺案件層出不窮，就連名醫也受害。小兒科名醫黃瑽寧今（30）日偕消基會共同召開記者會，告發多個網路平台有數個一頁式廣告盜用他和其曾任衛生署副署長的父親黃富源醫師的照片，在網路上販售「三降茶」，號稱可以治療糖尿病。黃瑽寧醫師表示，他和父親都不是糖尿病患，也並非治療糖尿病的專家，而在這些一頁式廣告卻大量盜用他和父親的照片，甚至將他的姓名改為「黃一寧醫師」，以規避「刑法」第210條偽造文書的刑事責任。對此，消基會指出，該類冒用照片的詐術，不僅涉犯「刑法」第339條詐欺罪的刑責外，亦侵害攝影著作權。消基會秘書長吳榮達表示，這類似的「詐騙」案情，通常會過度放大「病情」，如廣告說：「10年前的冬天，父親的腿被暖氣片燙傷，傷口不大，但是因為血糖高，傷口潰爛流膿，……醫師說，可能要截肢…」，配上令人怵目驚心的病肢。很有「驚嚇效果」。吳榮達指出，「內容農場」文字經常出現在臉書、LINE等社交軟體，以杜撰、帶有低潮、受苦，再翻轉劇情的文字，吸引民眾深入故事。而「三降茶」廣告，不僅盜用照片，又結合「內容農場」編撰感人肺腑的故事，再塑造「黃一寧」醫師的英雄事蹟，拯救幾十萬病友可以吃飽飯，從糖尿病中解脫。黃瑽寧表示，本案中警察單位亦表示有無奈之處，比如這個三降茶，網頁伺服器在新加坡，email位置設於中國大陸，所有產品都從中國海外寄送，所以台灣境內找不到犯罪人，基本上無「法」可管。消基會表示，「三降茶」的廣告宣稱，事實上已涉及刑事詐欺，更涉及療效，已經違反「食品及相關產品標示宣傳廣告涉及不實誇張易生誤解或醫療效能認定準則」等相關規定。消基會進一步指出，以本案的情況，業者所稱的「三降茶」應屬食品性質，卻不當宣稱有治療糖尿病的療效，有可能一併構成違反「藥事法」第69條，依第91條可以處60~2500萬元罰鍰；藥物廣告未經核准或與核准內容不符，依違反「藥事法」第66規定可處20萬元以上、500萬元以下罰鍰。因此，本案雖屬跨境犯罪，但只要受害人在台灣，廣告通路商在台灣有分公司，衛福部除了發布新聞，提出警示外，應考慮針對廣告平台加強開罰，並協調檢調單位查辦，將不法之徒繩之以法，避免消費者繼續受害。消基會強調，一頁式廣告隨處可見，氾濫於臉書、LINE，甚至各大網站平台，顯見政府缺乏強力掃蕩與取締。 ,blue
中國洪災後重建 亞泥估營運逐季好轉,亞泥表示，中國近期發生洪災，影響中國水泥銷售。不過，中國政府日後將加速推動基礎建設，以及水災後重建，預估亞泥中國營運表現逐季轉好，第4季將價量齊揚。亞泥今天盤中小跌0.1元、0.25%，來到39.55元。中國近期爆發洪災。亞泥表示，水泥銷售確實受到影響，不過，中國各地政府日後將加速重建受水災影響地區，加上許多基礎建設投資持續進行，水泥為剛性需求，需求依舊暢旺。亞泥指出，預估亞泥中國營運狀況逐季轉好，第4季呈現價量齊揚。不過，由於去年基期較高，今年受到疫情、水災等影響，表現不會如去年亮眼。亞泥6月營收67.52億元，月減6%，年減10.41%，上半年累計營收338.26億元，年減22.77%。 ,blue
中領事館涉竊密?  FBI通知德州大學配合調查,(德國之聲中文網) 《南華早報》周三 (7月29日)報導，德克薩斯大學7月27日在一封電子郵件中告訴教職員工和研究人員，該校上周已接到FBI的調查通知。根據《南華早報》看到的這封郵件，FBI探員將與大學研究人員聯系，了解中國政府如何試圖從美國大學非法取得研究成果，包括新冠病毒疫苗研究機密，特別關注中國駐休斯敦領事館扮演的角色。 「不斷變化的國家形勢 」郵件中還寫道：「我們想讓您了解一個正在進行中、不斷變化的國家形勢，這可能會影響到我們研究界的一些成員。」這封郵件由該校臨時執行副校長捷飛(Dan Jaffe)和負責研究的臨時副校長普蕾斯頓(Alison Preston)簽署。郵件中說，校方不知道FBI打算聯系誰，也不知道他們計劃討論什麼，學校也沒有與FBI探員分享任何人的信息或正在進行的研究細節。目前德州大學沒有最新回應。德州大學的新冠疫苗研究目前正如火如荼的進行中，研究者透過訓練免疫系統識別新冠病毒表面的棘蛋白，引發免疫系統反應。該大學分子生物科學系副教授麥克萊蘭(Jason McLellan)領導的團隊研發出一種合成的棘蛋白，該蛋白已被用於兩種候選疫苗，一種由Moderna開發，另一種由Novavax開發。這兩種疫苗都正在美國進行臨床試驗。根據德克薩斯大學此前發布的聲明，麥克萊蘭團隊的一名重要成員是來自中國的研究助理王年爽，他發現了穩定新冠病毒棘蛋白的基因突變。此前，兩名中國公民因涉嫌長期進行網絡間諜行動，將包括疫苗研發在內的信息洩露給中國情報部門，在七月下旬遭到美國司法部起訴。鄒宗翰/張慈 (南華早報等)【 本文章由德國之聲授權提供】疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
選舉公報無法重印 李眉蓁學歷仍註記中山大碩士,高市選委會今天公告市長補選候選人名單，選舉公報已陸續派送到里辦公室，國民黨參選人李眉蓁日前雖宣布放棄碩士學位，但受限選舉公報已不可能重印，因此學歷欄仍是中山大碩士。高雄市長補選參選人確定是民主進步黨陳其邁、中國國民黨李眉蓁、台灣民眾黨吳益政；明天起到8月14日是競選活動期間，候選人許可自上午7時到晚上10時從事競選活動。另外，日前備受關注的第3屆市長補選選舉公報已確定不會重印，全市約110萬份的選舉公報已經送到各區公所並陸續派送到里辦公室，明天起會分送到家戶。不過，由於李眉蓁的中山大學大陸研究所碩士論文涉嫌抄襲，她公開宣布放棄碩士學位，但是受限選舉公報已經付印，不可能再重印，所以公報上登載的學歷欄的最高學歷仍是中山大學社會科學大陸研究所碩士。至於陳其邁的最高學歷是台灣大學公衛所碩士、吳益政的最高學歷是美國哥倫比亞大學國際政治經濟碩士。 ,blue
健喬鼻噴商品中國市場告捷 今年出貨量大爆發,健喬（4114）鼻噴商品Besonin（碧適清鼻噴劑）於中國市場告捷，截至今年10月份為止，出貨量加訂貨量約410萬支，遠遠超過2019年整年銷售支數139萬支。公司表示，2016年8月與西藏海默尼藥業簽訂「Besonin（碧適清鼻噴劑）」產品授權案，保有產品製造權，而轉讓許可證及大陸產品銷售權後，大幅推升該藥品的銷售成長。健喬擁有「定量噴霧吸入劑、鼻噴劑、發泡錠與顆粒劑及荷爾蒙」四大技術平台，並利用精準行銷、利基型策略、發展心血管、呼吸道、婦女健康照顧、泌尿道及癌症五大領域產品，透過策略聯盟，強化子公司的資源整合，旗下轉投資包含因華生技、益得生技、優良化學、健康化學、七星化學製藥等。健喬近年持續積極進行併購，去年入主瑞安大藥廠後，效益也逐漸顯現。瑞安廠旗下擁有國內藥證約150張，國外許可證近30張，包括日本與中國大陸市場，旗下產品線包括皮膚科用藥、腸胃道系統用藥、中樞神經系統藥物、抗生素製劑，以及擁有多國專利的自製骨科醫療器材。併購後，健喬集團擴增骨科醫療器材領域，大幅提升原有相關領域藥品市占。另，健喬在今年6月份發行新股與優良化學進行股份交換，併購後，有效整合銷售通路、製造及管理各層面。健喬今年除了鼻噴劑產品成長快速，另呼吸道主力產品愛克痰銷售量逐年成長，治療攝護腺肥大品牌專利產品Urief（優列扶）於2020年香港上市後，也有不錯的成績；另外保健產品欣適能，主要成分為左旋精胺酸，可促進蛋白質合成、幫助傷口修復、提高免疫機能等，將往中國市場進行布局。 ,blue
陸駐英大使劉曉明：拒絕華為就是拒絕未來,最近，英國政府宣布將在未來5G建設中「禁用華為」，中國大陸駐英大使劉曉明在南華早報發表文章稱，這是一個令人失望和寒心的錯誤決定。他認為，拒絕華為就是拒絕機遇，就是拒絕增長，就是拒絕未來。據「中國駐英國大使館」微信公號發布，劉曉明在文章中稱，首先，拒絕華為就是拒絕機遇。200多年前，英國引領第一次工業革命，中國錯失了第一次工業革命的歷史機遇。當前第四次工業革命正蓬勃發展，而第五代移動通信網路是關乎第四次工業革命的關鍵基礎設施。英國拒絕華為，意味著放棄了5G領域最具創新能力的企業和最先進的技術，英國5G發展將落入慢車道，也可能錯失參與和引領第四次工業革命的時代先機。他指出，華為曾是中英互利合作的典範，過去十年中國對英投資增長了20倍，中英企業在英國密切合作、協力創新、共同成長。英國制定了在2025年實現5G和全光纖網路全覆蓋的計劃，華為擁有強大製造能力和優秀研發團隊，本可為英國5G建設提供助力，英國在人才、技術和創意上也有比較優勢，但現在拒絕華為將使英國錯失中英在5G發展中優勢互補、攜手並進、共同引領5G時代的機遇。其次，劉曉明稱，拒絕華為就是拒絕增長。5G關乎全球經濟增長新動能。當前疫情對世界經濟造成嚴重衝擊，英國經濟遭遇數十年來最嚴重衰退，推動疫後經濟復甦是各國共同面臨的艱鉅任務。華為在英國運營20多年，累計採購投資30多億英鎊，創造2.6萬個就業機會，建立了5個研發中心，為英國電信業和經濟社會發展做出巨大貢獻。華為2018年宣布未來5年追加投資30億英鎊，但現在這些投資計劃將難以實現。他表示，據英國電信運營商估計，將華為設備從通信網路中拆除，將耗費數十億英鎊，未來英國5G建設將推遲至少2至3年，多花費68億英鎊，英國消費者將最終為這一錯誤決定買單。更重要的是，中國是全球最具活力、增長最快的市場，連續14年成為世界經濟增長的主要發動機，中方歡迎包括英國在內的世界各國搭乘中國發展快車。拒絕華為將使英國錯失中國發展紅利，遲滯創新增長步伐，增加經濟復甦困難。第三，劉曉明說，拒絕華為就是拒絕未來。5G關乎人類未來發展的方方面面。5G作為新一輪科技革命的代表性技術，與雲計算、大數據、人工智能、區塊鍊等結合，將開啟萬物互聯、人機深度交互、智能引領變革的新征程，為傳統產業數字化（數位化）轉型按下加速鍵，給未來全球發展注入新的強勁動力。據預測，至2035年，5G有望為全球經濟產出增加13.2兆美元，創造2230萬個就業機會。他還說，中國已進入5G時代，到今年年底將建成60多萬個5G基站，擁有2億個5G用戶。在中國抗擊疫情過程中，5G在實現遠程診療發揮了重要作用，為患者提供了快捷優質的服務，為醫護工作者提供了更好的保護。疫情催生的無接觸經濟也生動詮釋了5G作為網路基礎設施的重要價值和廣闊前景。希望英國有識之士從中英合作和兩國人民福祉出發，在華為問題上傾聽理性聲音，做出明智選擇，擁抱機遇、擁抱增長、擁抱未來。 ,blue
真實版007總部！西方情報圈防中俄  英任命MI6新處長,面對中國和俄羅斯等敵對的間諜活動，西方國家試著加強防禦之際，英國今天任命職業外交官、情報官摩爾（Richard Moore）擔任MI6新處長。57歲的摩爾，1987年就加入英國秘密情報局（Secret Intelligence Service, SIS），只比蘇聯1991年瓦解早4年時間。英國秘密情報局通稱「軍情六處」（Military Intelligence, Section 6，縮寫：MI6），是英國對外的情報機構。MI6處長是西方情報圈最有權勢的職務之一，摩爾在獲得此一要職前，曾擔任各種外交和安全職務，是一名出色的情報官。現任MI6處長楊格爾（Alex Younger）將在秋天卸任。現為英國外交及國協事務部（FCO）政治事務總監的摩爾說：「我很高興且榮幸能回來領導MI6。」摩爾2014年1月至2017年12月擔任英國駐土耳其大使，還擔任過國家安全副顧問。他出生於利比亞，在英國牛津大學（Oxford University）研讀哲學、政治、經濟，曾任美國哈佛大學（Harvard）甘迺迪政府學院學者。摩爾的最大挑戰很可能是中國。美國已經確認中國是他們在地緣政治上最大的敵國。此外，在英國政客於2019冠狀病毒疾病（COVID-19）疫情上灑大錢後，摩爾也不得不（為MI6運作）努力爭取資金。當科技被大量應用到間諜活動上，摩爾必須帶領MI6這個全球最傑出的人類情報單位之一，盡可能獲取大量資料，並掌握高端消息來源以竊取全球機密，維繫其聲譽於不墜。MI6在海外運作，任務是捍衛英國及其所屬的利益。MI6經常是小說家寫作的題材，小說家筆下的MI6僱有不少有名的虛擬間諜，這些著名的「間諜」包括勒卡雷（John le Carre）筆下的喬治史麥利（George Smiley），以及佛萊明（Ian Fleming）筆下的「007」詹姆士龐德（James Bond）。疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
鍾南山：香港出現社區感染 應展開全民核酸篩查,中國工程院院士鍾南山29日表示，根據目前香港每日新增病例的數據來看，香港疫情正在發展之中，已經出現了社區傳染，但還沒有出現指數級增長，所以他建議香港要加強檢測，尤其是對無症狀感染者的篩查。觀察者網報導，他認為，香港2月至4月疫情控制得比較好，4月到6月下旬，最高日增長不超過20例，所以那個時候覺得香港做得很漂亮、很成功，但7月8日到18日就多一些了，但日均還不多於60個，7月18日以後這10天裡，除了個別日子，病例數日增長量都超過100例，最高的是日增長145例。鍾南山指出，現在香港已經存在社區傳染，但它的傳播態勢不像西方國家那樣是幾何級數或是連鎖反應式增長，而是在一個平面上每天增加一些，這說明政府干預、社會干預還是起了很大作用。他建議，香港要加強檢測，尤其是對無症狀感染者的篩查。「我建議不光是在特定的黃大仙區來進行，而是應該在整個香港進行核酸檢測排查，總共也就七八百萬人，應該不難，好處就在於早發現、早隔離，減少人傳染人的機會；例如在武漢，有了方艙醫院，幾萬人得到隔離，問題很快就解決了。」鍾南山表示，強化檢測實際上是為了發現更多的無症狀患者，因為症狀是一個主觀的因素，每個人感覺不太一樣，此外無症狀感染者有一部分是在潛伏期內，嚴格意義上不叫無症狀，而是待發病。還有一種無症狀感染者是目前正深入研究的，沒有明顯症狀，且過一段時間自癒了，但這些無症狀感染者最大的問題是具有很強的傳染性，所以必須及早發現。他認為，相比香港，大陸採取的疫情防控措施更嚴格，大陸現在的做法，不管在黑龍江、吉林、新疆、北京，都是很快把疾病限制在某一個區，減少傳播，例如在北京新發地疫情發生後，採取的措施是非常嚴格的，「疫情發生地市民全部做了核酸檢測，同時整個社會動員力度大，不出門減少了社區間的傳播，此外大中小學停課等都是強有力的措施。在這些措施下，也就花了25天左右就把病例數清零。」目前香港疫情還處於一個上升的階段，鍾南山希望防控措施要加強，「我非常贊成香港有一個全民的核酸檢測，這是我希望能夠做的，當然這是不便宜的，大陸現在最低是人民幣60元一次檢測，香港還是比較貴，要港幣1000多元。」疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
